"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","14724","","","","","07/13/2020","","","","5:8","","","","","8","Regular","","","","WINN DIXIE #1577","6,409","1,692","6","","","","","","","","","","","","","","","",""
"","14678","","","","","07/13/2020","","","","5:28","","","","","8","Regular","","","","WINN DIXIE #1577","10,058","2,576","0","","","","","","","","","","","","","","","",""
"","14667","","","","","07/13/2020","","","","5:29","","","","","8","Regular","","","","WINN DIXIE #1577","12,277","2,936","5","","","","","","","","","","","","","","","",""
"","10039","","","","","07/13/2020","","","","6:22","","","","","8","Regular","","","","WINN DIXIE #1577","23,682","765","20","","","","","","","","","","","","","","","",""
"","14663","","","","","07/13/2020","","","","5:39","","","","","8","Regular","","","","WINN DIXIE #1577","9,958","2,070","15","","","","","","","","","","","","","","","",""
"","14343","","","","","07/13/2020","","","","0.01","","","","No Show","8","","","","","WINN DIXIE #1577","","","","","","","","","","","","","","","","","","",""
"","9505","","","","","07/13/2020","","","","6:2","","","","","8","Regular","","","","WINN DIXIE #1577","14,992","2,901","10","","","","","","","","","","","","","","","",""
"","14702","","","","","07/13/2020","","","","5:49","","","","","8","Regular","","","","WINN DIXIE #1577","14,504","4,680","0","","","","","","","","","","","","","","","",""
"","14648","","","","","07/13/2020","","","","5:46","","","","","8","Regular","","","","WINN DIXIE #1577","27,930","2,679","7","","","","","","","","","","","","","","","",""
"","14680","","","","","07/13/2020","","","","2:12","","","","","8","Regular","","","","WINN DIXIE #1577","11,271","1,882","0","","","","","","","","","","","","","","","",""
"","14701","","","","","07/13/2020","","","","5:49","","","","","8","Regular","","","","WINN DIXIE #1577","17,401","3,770","0","","","","","","","","","","","","","","","",""
"","14666","","","","","07/13/2020","","","","5:26","","","","","8","Regular","","","","WINN DIXIE #1577","11,415","2,601","18","","","","","","","","","","","","","","","",""
"","7058","","","","","07/13/2020","","","","7:50","","","","","8","Regular","","","","WINN DIXIE #1577","12,976","1,142","299","","","","","","","","","","","","","","","",""
"","7058","","","","","07/13/2020","","","","","124","","","","8","JSA","","","","WINN DIXIE #1577","","","","","","","","","","","","","","","","","","",""
"","14669","","","","","07/13/2020","","","","5:48","","","","","8","Regular","","","","WINN DIXIE #1577","22,427","2,011","6","","","","","","","","","","","","","","","",""
"","14485","","","","","07/13/2020","","","","6:9","","","","","8","Regular","","","","WINN DIXIE #1577","21,405","3,055","0","","","","","","","","","","","","","","","",""
"","14668","","","","","07/13/2020","","","","5:36","","","","","8","Regular","","","","WINN DIXIE #1577","20,261","3,550","0","","","","","","","","","","","","","","","",""
"","14531","","","","","07/13/2020","","","","5:31","","","","","8","Regular","","","","WINN DIXIE #1577","13,037","3,756","7","","","","","","","","","","","","","","","",""
"","14531","","","","","07/13/2020","","","","0:30","","","","","8","Driving Pay","","","","WINN DIXIE #1577","","","","","","","","","","","","","","","","","","",""
"","14291","","","","","07/13/2020","","","","5:1","","","","","25","Regular","","","","WINN DIXIE #0445","15,774","2,719","45","","","","","","","","","","","","","","","",""
"","14693","","","","","07/13/2020","","","","0.01","","","","No Show","25","","","","","WINN DIXIE #0445","","","","","","","","","","","","","","","","","","",""
"","14016","","","","","07/13/2020","","","","6:17","","","","","25","Regular","","","","WINN DIXIE #0445","7,474","1,062","131","","","","","","","","","","","","","","","",""
"","14016","","","","","07/13/2020","","","","0:25","","","","","25","Driving Pay","","","","WINN DIXIE #0445","","","","","","","","","","","","","","","","","","",""
"","14216","","","","","07/13/2020","","","","4:40","","","","","25","Regular","","","","WINN DIXIE #0445","9,954","2,711","24","","","","","","","","","","","","","","","",""
"","14706","","","","","07/13/2020","","","","4:46","","","","","25","Regular","","","","WINN DIXIE #0445","11,841","3,450","0","","","","","","","","","","","","","","","",""
"","14721","","","","","07/13/2020","","","","5:3","","","","","25","Regular","","","","WINN DIXIE #0445","5,514","1,210","53","","","","","","","","","","","","","","","",""
"","14297","","","","","07/13/2020","","","","5:13","","","","","25","Regular","","","","WINN DIXIE #0445","7,358","1,864","36","","","","","","","","","","","","","","","",""
"","14722","","","","","07/13/2020","","","","4:34","","","","","25","Regular","","","","WINN DIXIE #0445","6,731","1,794","22","","","","","","","","","","","","","","","",""
"","14349","","","","","07/13/2020","","","","4:20","","","","","25","Regular","","","","WINN DIXIE #0445","15,848","2,944","32","","","","","","","","","","","","","","","",""
"","14644","","","","","07/13/2020","","","","5:4","","","","","25","Regular","","","","WINN DIXIE #0445","18,470","2,924","13","","","","","","","","","","","","","","","",""
"","14053","","","","","07/13/2020","","","","6:22","","","","","25","Regular","","","","WINN DIXIE #0445","12,903","3,466","131","","","","","","","","","","","","","","","",""
"","14685","","","","","07/13/2020","","","","5:0","","","","","25","Regular","","","","WINN DIXIE #0445","12,417","3,694","30","","","","","","","","","","","","","","","",""
"","14714","","","","","07/13/2020","","","","4:57","","","","","25","Regular","","","","WINN DIXIE #0445","10,144","2,398","19","","","","","","","","","","","","","","","",""
"","14705","","","","","07/13/2020","","","","5:8","","","","","25","Regular","","","","WINN DIXIE #0445","13,912","2,964","8","","","","","","","","","","","","","","","",""
